Model_Name,Country,Sales_Month,Sales_Year,Units_Sold
iPhone SE (2nd gen),USA,04,2022,69
iPhone SE (2nd gen),China,04,2022,89
iPhone SE (2nd gen),India,04,2022,48
iPhone SE (2nd gen),UK,04,2022,34
iPhone SE (2nd gen),Germany,04,2022,27
iPhone SE (2nd gen),USA,05,2022,66
iPhone SE (2nd gen),China,05,2022,85
iPhone SE (2nd gen),India,05,2022,46
iPhone SE (2nd gen),UK,05,2022,33
iPhone SE (2nd gen),Germany,05,2022,26
iPhone SE (2nd gen),USA,06,2022,71
iPhone SE (2nd gen),China,06,2022,92
iPhone SE (2nd gen),India,06,2022,49
iPhone SE (2nd gen),UK,06,2022,35
iPhone SE (2nd gen),Germany,06,2022,28
iPhone SE (2nd gen),USA,07,2022,69
iPhone SE (2nd gen),China,07,2022,89
iPhone SE (2nd gen),India,07,2022,48
iPhone SE (2nd gen),UK,07,2022,34
iPhone SE (2nd gen),Germany,07,2022,27
iPhone SE (2nd gen),USA,08,2022,65
iPhone SE (2nd gen),China,08,2022,84
iPhone SE (2nd gen),India,08,2022,45
iPhone SE (2nd gen),UK,08,2022,32
iPhone SE (2nd gen),Germany,08,2022,26
iPhone SE (2nd gen),USA,09,2022,71
iPhone SE (2nd gen),China,09,2022,92
iPhone SE (2nd gen),India,09,2022,49
iPhone SE (2nd gen),UK,09,2022,35
iPhone SE (2nd gen),Germany,09,2022,28
iPhone SE (2nd gen),USA,10,2022,92
iPhone SE (2nd gen),China,10,2022,119
iPhone SE (2nd gen),India,10,2022,64
iPhone SE (2nd gen),UK,10,2022,46
iPhone SE (2nd gen),Germany,10,2022,36
iPhone SE (2nd gen),USA,11,2022,93
iPhone SE (2nd gen),China,11,2022,120
iPhone SE (2nd gen),India,11,2022,65
iPhone SE (2nd gen),UK,11,2022,46
iPhone SE (2nd gen),Germany,11,2022,37
iPhone SE (2nd gen),USA,12,2022,93
iPhone SE (2nd gen),China,12,2022,120
iPhone SE (2nd gen),India,12,2022,65
iPhone SE (2nd gen),UK,12,2022,46
iPhone SE (2nd gen),Germany,12,2022,37
iPhone SE (2nd gen),USA,01,2023,57
iPhone SE (2nd gen),China,01,2023,74
iPhone SE (2nd gen),India,01,2023,39
iPhone SE (2nd gen),UK,01,2023,28
iPhone SE (2nd gen),Germany,01,2023,22
iPhone SE (2nd gen),USA,02,2023,51
iPhone SE (2nd gen),China,02,2023,66
iPhone SE (2nd gen),India,02,2023,35
iPhone SE (2nd gen),UK,02,2023,25
iPhone SE (2nd gen),Germany,02,2023,20
iPhone SE (2nd gen),USA,03,2023,54
iPhone SE (2nd gen),China,03,2023,70
iPhone SE (2nd gen),India,03,2023,37
iPhone SE (2nd gen),UK,03,2023,27
iPhone SE (2nd gen),Germany,03,2023,21
iPhone SE (2nd gen),USA,04,2023,58
iPhone SE (2nd gen),China,04,2023,75
iPhone SE (2nd gen),India,04,2023,40
iPhone SE (2nd gen),UK,04,2023,29
iPhone SE (2nd gen),Germany,04,2023,23
iPhone SE (2nd gen),USA,05,2023,59
iPhone SE (2nd gen),China,05,2023,76
iPhone SE (2nd gen),India,05,2023,41
iPhone SE (2nd gen),UK,05,2023,29
iPhone SE (2nd gen),Germany,05,2023,23
iPhone SE (2nd gen),USA,06,2023,55
iPhone SE (2nd gen),China,06,2023,71
iPhone SE (2nd gen),India,06,2023,38
iPhone SE (2nd gen),UK,06,2023,27
iPhone SE (2nd gen),Germany,06,2023,22
iPhone SE (2nd gen),USA,07,2023,53
iPhone SE (2nd gen),China,07,2023,68
iPhone SE (2nd gen),India,07,2023,37
iPhone SE (2nd gen),UK,07,2023,26
iPhone SE (2nd gen),Germany,07,2023,21
iPhone SE (2nd gen),USA,08,2023,58
iPhone SE (2nd gen),China,08,2023,75
iPhone SE (2nd gen),India,08,2023,40
iPhone SE (2nd gen),UK,08,2023,29
iPhone SE (2nd gen),Germany,08,2023,23
iPhone SE (2nd gen),USA,09,2023,59
iPhone SE (2nd gen),China,09,2023,76
iPhone SE (2nd gen),India,09,2023,41
iPhone SE (2nd gen),UK,09,2023,29
iPhone SE (2nd gen),Germany,09,2023,23
iPhone SE (2nd gen),USA,10,2023,75
iPhone SE (2nd gen),China,10,2023,97
iPhone SE (2nd gen),India,10,2023,52
iPhone SE (2nd gen),UK,10,2023,37
iPhone SE (2nd gen),Germany,10,2023,30
iPhone SE (2nd gen),USA,11,2023,75
iPhone SE (2nd gen),China,11,2023,97
iPhone SE (2nd gen),India,11,2023,52
iPhone SE (2nd gen),UK,11,2023,37
iPhone SE (2nd gen),Germany,11,2023,30
iPhone SE (2nd gen),USA,12,2023,67
iPhone SE (2nd gen),China,12,2023,87
iPhone SE (2nd gen),India,12,2023,46
iPhone SE (2nd gen),UK,12,2023,33
iPhone SE (2nd gen),Germany,12,2023,26
iPhone SE (2nd gen),USA,01,2024,39
iPhone SE (2nd gen),China,01,2024,50
iPhone SE (2nd gen),India,01,2024,27
iPhone SE (2nd gen),UK,01,2024,19
iPhone SE (2nd gen),Germany,01,2024,15
iPhone SE (2nd gen),USA,02,2024,38
iPhone SE (2nd gen),China,02,2024,49
iPhone SE (2nd gen),India,02,2024,26
iPhone SE (2nd gen),UK,02,2024,19
iPhone SE (2nd gen),Germany,02,2024,15
iPhone SE (2nd gen),USA,03,2024,35
iPhone SE (2nd gen),China,03,2024,45
iPhone SE (2nd gen),India,03,2024,24
iPhone SE (2nd gen),UK,03,2024,17
iPhone SE (2nd gen),Germany,03,2024,14
iPhone SE (2nd gen),USA,04,2024,42
iPhone SE (2nd gen),China,04,2024,54
iPhone SE (2nd gen),India,04,2024,29
iPhone SE (2nd gen),UK,04,2024,21
iPhone SE (2nd gen),Germany,04,2024,16
iPhone SE (2nd gen),USA,05,2024,41
iPhone SE (2nd gen),China,05,2024,53
iPhone SE (2nd gen),India,05,2024,28
iPhone SE (2nd gen),UK,05,2024,20
iPhone SE (2nd gen),Germany,05,2024,16
iPhone SE (2nd gen),USA,06,2024,39
iPhone SE (2nd gen),China,06,2024,50
iPhone SE (2nd gen),India,06,2024,27
iPhone SE (2nd gen),UK,06,2024,19
iPhone SE (2nd gen),Germany,06,2024,15
iPhone SE (2nd gen),USA,07,2024,35
iPhone SE (2nd gen),China,07,2024,45
iPhone SE (2nd gen),India,07,2024,24
iPhone SE (2nd gen),UK,07,2024,17
iPhone SE (2nd gen),Germany,07,2024,14
iPhone SE (2nd gen),USA,08,2024,35
iPhone SE (2nd gen),China,08,2024,45
iPhone SE (2nd gen),India,08,2024,24
iPhone SE (2nd gen),UK,08,2024,17
iPhone SE (2nd gen),Germany,08,2024,14
iPhone SE (2nd gen),USA,09,2024,39
iPhone SE (2nd gen),China,09,2024,50
iPhone SE (2nd gen),India,09,2024,27
iPhone SE (2nd gen),UK,09,2024,19
iPhone SE (2nd gen),Germany,09,2024,15
iPhone SE (2nd gen),USA,10,2024,51
iPhone SE (2nd gen),China,10,2024,66
iPhone SE (2nd gen),India,10,2024,35
iPhone SE (2nd gen),UK,10,2024,25
iPhone SE (2nd gen),Germany,10,2024,20
iPhone SE (2nd gen),USA,11,2024,47
iPhone SE (2nd gen),China,11,2024,61
iPhone SE (2nd gen),India,11,2024,32
iPhone SE (2nd gen),UK,11,2024,23
iPhone SE (2nd gen),Germany,11,2024,18
iPhone SE (2nd gen),USA,12,2024,49
iPhone SE (2nd gen),China,12,2024,63
iPhone SE (2nd gen),India,12,2024,34
iPhone SE (2nd gen),UK,12,2024,24
iPhone SE (2nd gen),Germany,12,2024,19
iPhone SE (2nd gen),USA,01,2025,28
iPhone SE (2nd gen),China,01,2025,36
iPhone SE (2nd gen),India,01,2025,19
iPhone SE (2nd gen),UK,01,2025,14
iPhone SE (2nd gen),Germany,01,2025,11
iPhone SE (2nd gen),USA,02,2025,20
iPhone SE (2nd gen),China,02,2025,26
iPhone SE (2nd gen),India,02,2025,14
iPhone SE (2nd gen),UK,02,2025,10
iPhone SE (2nd gen),Germany,02,2025,8
iPhone SE (2nd gen),USA,03,2025,27
iPhone SE (2nd gen),China,03,2025,35
iPhone SE (2nd gen),India,03,2025,18
iPhone SE (2nd gen),UK,03,2025,13
iPhone SE (2nd gen),Germany,03,2025,10
iPhone SE (2nd gen),USA,04,2025,24
iPhone SE (2nd gen),China,04,2025,31
iPhone SE (2nd gen),India,04,2025,16
iPhone SE (2nd gen),UK,04,2025,12
iPhone SE (2nd gen),Germany,04,2025,9
iPhone SE (2nd gen),USA,05,2025,24
iPhone SE (2nd gen),China,05,2025,31
iPhone SE (2nd gen),India,05,2025,16
iPhone SE (2nd gen),UK,05,2025,12
iPhone SE (2nd gen),Germany,05,2025,9
iPhone SE (2nd gen),USA,06,2025,22
iPhone SE (2nd gen),China,06,2025,28
iPhone SE (2nd gen),India,06,2025,15
iPhone SE (2nd gen),UK,06,2025,11
iPhone SE (2nd gen),Germany,06,2025,8
iPhone 12,USA,01,2020,99
iPhone 12,China,01,2020,128
iPhone 12,India,01,2020,69
iPhone 12,UK,01,2020,49
iPhone 12,Germany,01,2020,39
iPhone 12,USA,02,2020,95
iPhone 12,China,02,2020,123
iPhone 12,India,02,2020,66
iPhone 12,UK,02,2020,47
iPhone 12,Germany,02,2020,38
iPhone 12,USA,03,2020,104
iPhone 12,China,03,2020,135
iPhone 12,India,03,2020,72
iPhone 12,UK,03,2020,52
iPhone 12,Germany,03,2020,41
iPhone 12,USA,04,2020,96
iPhone 12,China,04,2020,124
iPhone 12,India,04,2020,67
iPhone 12,UK,04,2020,48
iPhone 12,Germany,04,2020,38
iPhone 12,USA,05,2020,98
iPhone 12,China,05,2020,127
iPhone 12,India,05,2020,68
iPhone 12,UK,05,2020,49
iPhone 12,Germany,05,2020,39
iPhone 12,USA,06,2020,104
iPhone 12,China,06,2020,135
iPhone 12,India,06,2020,72
iPhone 12,UK,06,2020,52
iPhone 12,Germany,06,2020,41
iPhone 12,USA,07,2020,102
iPhone 12,China,07,2020,132
iPhone 12,India,07,2020,71
iPhone 12,UK,07,2020,51
iPhone 12,Germany,07,2020,40
iPhone 12,USA,08,2020,104
iPhone 12,China,08,2020,135
iPhone 12,India,08,2020,72
iPhone 12,UK,08,2020,52
iPhone 12,Germany,08,2020,41
iPhone 12,USA,09,2020,101
iPhone 12,China,09,2020,131
iPhone 12,India,09,2020,70
iPhone 12,UK,09,2020,50
iPhone 12,Germany,09,2020,40
iPhone 12,USA,10,2020,126
iPhone 12,China,10,2020,163
iPhone 12,India,10,2020,88
iPhone 12,UK,10,2020,63
iPhone 12,Germany,10,2020,50
iPhone 12,USA,11,2020,129
iPhone 12,China,11,2020,167
iPhone 12,India,11,2020,90
iPhone 12,UK,11,2020,64
iPhone 12,Germany,11,2020,51
iPhone 12,USA,12,2020,134
iPhone 12,China,12,2020,174
iPhone 12,India,12,2020,93
iPhone 12,UK,12,2020,67
iPhone 12,Germany,12,2020,53
iPhone 12,USA,01,2021,85
iPhone 12,China,01,2021,110
iPhone 12,India,01,2021,59
iPhone 12,UK,01,2021,42
iPhone 12,Germany,01,2021,34
iPhone 12,USA,02,2021,87
iPhone 12,China,02,2021,113
iPhone 12,India,02,2021,60
iPhone 12,UK,02,2021,43
iPhone 12,Germany,02,2021,34
iPhone 12,USA,03,2021,84
iPhone 12,China,03,2021,109
iPhone 12,India,03,2021,58
iPhone 12,UK,03,2021,42
iPhone 12,Germany,03,2021,33
iPhone 12,USA,04,2021,83
iPhone 12,China,04,2021,107
iPhone 12,India,04,2021,58
iPhone 12,UK,04,2021,41
iPhone 12,Germany,04,2021,33
iPhone 12,USA,05,2021,85
iPhone 12,China,05,2021,110
iPhone 12,India,05,2021,59
iPhone 12,UK,05,2021,42
iPhone 12,Germany,05,2021,34
iPhone 12,USA,06,2021,88
iPhone 12,China,06,2021,114
iPhone 12,India,06,2021,61
iPhone 12,UK,06,2021,44
iPhone 12,Germany,06,2021,35
iPhone 12,USA,07,2021,84
iPhone 12,China,07,2021,109
iPhone 12,India,07,2021,58
iPhone 12,UK,07,2021,42
iPhone 12,Germany,07,2021,33
iPhone 12,USA,08,2021,82
iPhone 12,China,08,2021,106
iPhone 12,India,08,2021,57
iPhone 12,UK,08,2021,41
iPhone 12,Germany,08,2021,32
iPhone 12,USA,09,2021,85
iPhone 12,China,09,2021,110
iPhone 12,India,09,2021,59
iPhone 12,UK,09,2021,42
iPhone 12,Germany,09,2021,34
iPhone 12,USA,10,2021,110
iPhone 12,China,10,2021,143
iPhone 12,India,10,2021,77
iPhone 12,UK,10,2021,55
iPhone 12,Germany,10,2021,44
iPhone 12,USA,11,2021,105
iPhone 12,China,11,2021,136
iPhone 12,India,11,2021,73
iPhone 12,UK,11,2021,52
iPhone 12,Germany,11,2021,42
iPhone 12,USA,12,2021,105
iPhone 12,China,12,2021,136
iPhone 12,India,12,2021,73
iPhone 12,UK,12,2021,52
iPhone 12,Germany,12,2021,42
iPhone 12,USA,01,2022,65
iPhone 12,China,01,2022,84
iPhone 12,India,01,2022,45
iPhone 12,UK,01,2022,32
iPhone 12,Germany,01,2022,26
iPhone 12,USA,02,2022,74
iPhone 12,China,02,2022,96
iPhone 12,India,02,2022,51
iPhone 12,UK,02,2022,37
iPhone 12,Germany,02,2022,29
iPhone 12,USA,03,2022,72
iPhone 12,China,03,2022,93
iPhone 12,India,03,2022,50
iPhone 12,UK,03,2022,36
iPhone 12,Germany,03,2022,28
iPhone 12,USA,04,2022,71
iPhone 12,China,04,2022,92
iPhone 12,India,04,2022,49
iPhone 12,UK,04,2022,35
iPhone 12,Germany,04,2022,28
iPhone 12,USA,05,2022,74
iPhone 12,China,05,2022,96
iPhone 12,India,05,2022,51
iPhone 12,UK,05,2022,37
iPhone 12,Germany,05,2022,29
iPhone 12,USA,06,2022,71
iPhone 12,China,06,2022,92
iPhone 12,India,06,2022,49
iPhone 12,UK,06,2022,35
iPhone 12,Germany,06,2022,28
iPhone 12,USA,07,2022,69
iPhone 12,China,07,2022,89
iPhone 12,India,07,2022,48
iPhone 12,UK,07,2022,34
iPhone 12,Germany,07,2022,27
iPhone 12,USA,08,2022,70
iPhone 12,China,08,2022,91
iPhone 12,India,08,2022,49
iPhone 12,UK,08,2022,35
iPhone 12,Germany,08,2022,28
iPhone 12,USA,09,2022,72
iPhone 12,China,09,2022,93
iPhone 12,India,09,2022,50
iPhone 12,UK,09,2022,36
iPhone 12,Germany,09,2022,28
iPhone 12,USA,10,2022,94
iPhone 12,China,10,2022,122
iPhone 12,India,10,2022,65
iPhone 12,UK,10,2022,47
iPhone 12,Germany,10,2022,37
iPhone 12,USA,11,2022,93
iPhone 12,China,11,2022,120
iPhone 12,India,11,2022,65
iPhone 12,UK,11,2022,46
iPhone 12,Germany,11,2022,37
iPhone 12,USA,12,2022,87
iPhone 12,China,12,2022,113
iPhone 12,India,12,2022,60
iPhone 12,UK,12,2022,43
iPhone 12,Germany,12,2022,34
iPhone 12,USA,01,2023,58
iPhone 12,China,01,2023,75
iPhone 12,India,01,2023,40
iPhone 12,UK,01,2023,29
iPhone 12,Germany,01,2023,23
iPhone 12,USA,02,2023,57
iPhone 12,China,02,2023,74
iPhone 12,India,02,2023,39
iPhone 12,UK,02,2023,28
iPhone 12,Germany,02,2023,22
iPhone 12,USA,03,2023,51
iPhone 12,China,03,2023,66
iPhone 12,India,03,2023,35
iPhone 12,UK,03,2023,25
iPhone 12,Germany,03,2023,20
iPhone 12,USA,04,2023,52
iPhone 12,China,04,2023,67
iPhone 12,India,04,2023,36
iPhone 12,UK,04,2023,26
iPhone 12,Germany,04,2023,20
iPhone 12,USA,05,2023,55
iPhone 12,China,05,2023,71
iPhone 12,India,05,2023,38
iPhone 12,UK,05,2023,27
iPhone 12,Germany,05,2023,22
iPhone 12,USA,06,2023,56
iPhone 12,China,06,2023,72
iPhone 12,India,06,2023,39
iPhone 12,UK,06,2023,28
iPhone 12,Germany,06,2023,22
iPhone 12,USA,07,2023,56
iPhone 12,China,07,2023,72
iPhone 12,India,07,2023,39
iPhone 12,UK,07,2023,28
iPhone 12,Germany,07,2023,22
iPhone 12,USA,08,2023,55
iPhone 12,China,08,2023,71
iPhone 12,India,08,2023,38
iPhone 12,UK,08,2023,27
iPhone 12,Germany,08,2023,22
iPhone 12,USA,09,2023,50
iPhone 12,China,09,2023,65
iPhone 12,India,09,2023,35
iPhone 12,UK,09,2023,25
iPhone 12,Germany,09,2023,20
iPhone 12,USA,10,2023,72
iPhone 12,China,10,2023,93
iPhone 12,India,10,2023,50
iPhone 12,UK,10,2023,36
iPhone 12,Germany,10,2023,28
iPhone 12,USA,11,2023,71
iPhone 12,China,11,2023,92
iPhone 12,India,11,2023,49
iPhone 12,UK,11,2023,35
iPhone 12,Germany,11,2023,28
iPhone 12,USA,12,2023,68
iPhone 12,China,12,2023,88
iPhone 12,India,12,2023,47
iPhone 12,UK,12,2023,34
iPhone 12,Germany,12,2023,27
iPhone 12,USA,01,2024,41
iPhone 12,China,01,2024,53
iPhone 12,India,01,2024,28
iPhone 12,UK,01,2024,20
iPhone 12,Germany,01,2024,16
iPhone 12,USA,02,2024,44
iPhone 12,China,02,2024,57
iPhone 12,India,02,2024,30
iPhone 12,UK,02,2024,22
iPhone 12,Germany,02,2024,17
iPhone 12,USA,03,2024,37
iPhone 12,China,03,2024,48
iPhone 12,India,03,2024,25
iPhone 12,UK,03,2024,18
iPhone 12,Germany,03,2024,14
iPhone 12,USA,04,2024,37
iPhone 12,China,04,2024,48
iPhone 12,India,04,2024,25
iPhone 12,UK,04,2024,18
iPhone 12,Germany,04,2024,14
iPhone 12,USA,05,2024,41
iPhone 12,China,05,2024,53
iPhone 12,India,05,2024,28
iPhone 12,UK,05,2024,20
iPhone 12,Germany,05,2024,16
iPhone 12,USA,06,2024,42
iPhone 12,China,06,2024,54
iPhone 12,India,06,2024,29
iPhone 12,UK,06,2024,21
iPhone 12,Germany,06,2024,16
iPhone 12,USA,07,2024,42
iPhone 12,China,07,2024,54
iPhone 12,India,07,2024,29
iPhone 12,UK,07,2024,21
iPhone 12,Germany,07,2024,16
iPhone 12,USA,08,2024,41
iPhone 12,China,08,2024,53
iPhone 12,India,08,2024,28
iPhone 12,UK,08,2024,20
iPhone 12,Germany,08,2024,16
iPhone 12,USA,09,2024,35
iPhone 12,China,09,2024,45
iPhone 12,India,09,2024,24
iPhone 12,UK,09,2024,17
iPhone 12,Germany,09,2024,14
iPhone 12,USA,10,2024,53
iPhone 12,China,10,2024,68
iPhone 12,India,10,2024,37
iPhone 12,UK,10,2024,26
iPhone 12,Germany,10,2024,21
iPhone 12,USA,11,2024,54
iPhone 12,China,11,2024,70
iPhone 12,India,11,2024,37
iPhone 12,UK,11,2024,27
iPhone 12,Germany,11,2024,21
iPhone 12,USA,12,2024,51
iPhone 12,China,12,2024,66
iPhone 12,India,12,2024,35
iPhone 12,UK,12,2024,25
iPhone 12,Germany,12,2024,20
iPhone 12,USA,01,2025,27
iPhone 12,China,01,2025,35
iPhone 12,India,01,2025,18
iPhone 12,UK,01,2025,13
iPhone 12,Germany,01,2025,10
iPhone 12,USA,02,2025,22
iPhone 12,China,02,2025,28
iPhone 12,India,02,2025,15
iPhone 12,UK,02,2025,11
iPhone 12,Germany,02,2025,8
iPhone 12,USA,03,2025,21
iPhone 12,China,03,2025,27
iPhone 12,India,03,2025,14
iPhone 12,UK,03,2025,10
iPhone 12,Germany,03,2025,8
iPhone 12,USA,04,2025,25
iPhone 12,China,04,2025,32
iPhone 12,India,04,2025,17
iPhone 12,UK,04,2025,12
iPhone 12,Germany,04,2025,10
iPhone 12,USA,05,2025,22
iPhone 12,China,05,2025,28
iPhone 12,India,05,2025,15
iPhone 12,UK,05,2025,11
iPhone 12,Germany,05,2025,8
iPhone 12,USA,06,2025,22
iPhone 12,China,06,2025,28
iPhone 12,India,06,2025,15
iPhone 12,UK,06,2025,11
iPhone 12,Germany,06,2025,8
iPhone 12 Mini,USA,01,2020,104
iPhone 12 Mini,China,01,2020,135
iPhone 12 Mini,India,01,2020,72
iPhone 12 Mini,UK,01,2020,52
iPhone 12 Mini,Germany,01,2020,41
iPhone 12 Mini,USA,02,2020,102
iPhone 12 Mini,China,02,2020,132
iPhone 12 Mini,India,02,2020,71
iPhone 12 Mini,UK,02,2020,51
iPhone 12 Mini,Germany,02,2020,40
iPhone 12 Mini,USA,03,2020,103
iPhone 12 Mini,China,03,2020,133
iPhone 12 Mini,India,03,2020,72
iPhone 12 Mini,UK,03,2020,51
iPhone 12 Mini,Germany,03,2020,41
iPhone 12 Mini,USA,04,2020,104
iPhone 12 Mini,China,04,2020,135
iPhone 12 Mini,India,04,2020,72
iPhone 12 Mini,UK,04,2020,52
iPhone 12 Mini,Germany,04,2020,41
iPhone 12 Mini,USA,05,2020,95
iPhone 12 Mini,China,05,2020,123
iPhone 12 Mini,India,05,2020,66
iPhone 12 Mini,UK,05,2020,47
iPhone 12 Mini,Germany,05,2020,38
iPhone 12 Mini,USA,06,2020,104
iPhone 12 Mini,China,06,2020,135
iPhone 12 Mini,India,06,2020,72
iPhone 12 Mini,UK,06,2020,52
iPhone 12 Mini,Germany,06,2020,41
iPhone 12 Mini,USA,07,2020,103
iPhone 12 Mini,China,07,2020,133
iPhone 12 Mini,India,07,2020,72
iPhone 12 Mini,UK,07,2020,51
iPhone 12 Mini,Germany,07,2020,41
iPhone 12 Mini,USA,08,2020,97
iPhone 12 Mini,China,08,2020,126
iPhone 12 Mini,India,08,2020,67
iPhone 12 Mini,UK,08,2020,48
iPhone 12 Mini,Germany,08,2020,38
iPhone 12 Mini,USA,09,2020,102
iPhone 12 Mini,China,09,2020,132
iPhone 12 Mini,India,09,2020,71
iPhone 12 Mini,UK,09,2020,51
iPhone 12 Mini,Germany,09,2020,40
iPhone 12 Mini,USA,10,2020,128
iPhone 12 Mini,China,10,2020,166
iPhone 12 Mini,India,10,2020,89
iPhone 12 Mini,UK,10,2020,64
iPhone 12 Mini,Germany,10,2020,51
iPhone 12 Mini,USA,11,2020,131
iPhone 12 Mini,China,11,2020,170
iPhone 12 Mini,India,11,2020,91
iPhone 12 Mini,UK,11,2020,65
iPhone 12 Mini,Germany,11,2020,52
iPhone 12 Mini,USA,12,2020,128
iPhone 12 Mini,China,12,2020,166
iPhone 12 Mini,India,12,2020,89
iPhone 12 Mini,UK,12,2020,64
iPhone 12 Mini,Germany,12,2020,51
iPhone 12 Mini,USA,01,2021,89
iPhone 12 Mini,China,01,2021,115
iPhone 12 Mini,India,01,2021,62
iPhone 12 Mini,UK,01,2021,44
iPhone 12 Mini,Germany,01,2021,35
iPhone 12 Mini,USA,02,2021,83
iPhone 12 Mini,China,02,2021,107
iPhone 12 Mini,India,02,2021,58
iPhone 12 Mini,UK,02,2021,41
iPhone 12 Mini,Germany,02,2021,33
iPhone 12 Mini,USA,03,2021,80
iPhone 12 Mini,China,03,2021,104
iPhone 12 Mini,India,03,2021,56
iPhone 12 Mini,UK,03,2021,40
iPhone 12 Mini,Germany,03,2021,32
iPhone 12 Mini,USA,04,2021,87
iPhone 12 Mini,China,04,2021,113
iPhone 12 Mini,India,04,2021,60
iPhone 12 Mini,UK,04,2021,43
iPhone 12 Mini,Germany,04,2021,34
iPhone 12 Mini,USA,05,2021,89
iPhone 12 Mini,China,05,2021,115
iPhone 12 Mini,India,05,2021,62
iPhone 12 Mini,UK,05,2021,44
iPhone 12 Mini,Germany,05,2021,35
iPhone 12 Mini,USA,06,2021,80
iPhone 12 Mini,China,06,2021,104
iPhone 12 Mini,India,06,2021,56
iPhone 12 Mini,UK,06,2021,40
iPhone 12 Mini,Germany,06,2021,32
iPhone 12 Mini,USA,07,2021,80
iPhone 12 Mini,China,07,2021,104
iPhone 12 Mini,India,07,2021,56
iPhone 12 Mini,UK,07,2021,40
iPhone 12 Mini,Germany,07,2021,32
iPhone 12 Mini,USA,08,2021,82
iPhone 12 Mini,China,08,2021,106
iPhone 12 Mini,India,08,2021,57
iPhone 12 Mini,UK,08,2021,41
iPhone 12 Mini,Germany,08,2021,32
iPhone 12 Mini,USA,09,2021,83
iPhone 12 Mini,China,09,2021,107
iPhone 12 Mini,India,09,2021,58
iPhone 12 Mini,UK,09,2021,41
iPhone 12 Mini,Germany,09,2021,33
iPhone 12 Mini,USA,10,2021,109
iPhone 12 Mini,China,10,2021,141
iPhone 12 Mini,India,10,2021,76
iPhone 12 Mini,UK,10,2021,54
iPhone 12 Mini,Germany,10,2021,43
iPhone 12 Mini,USA,11,2021,111
iPhone 12 Mini,China,11,2021,144
iPhone 12 Mini,India,11,2021,77
iPhone 12 Mini,UK,11,2021,55
iPhone 12 Mini,Germany,11,2021,44
iPhone 12 Mini,USA,12,2021,106
iPhone 12 Mini,China,12,2021,137
iPhone 12 Mini,India,12,2021,74
iPhone 12 Mini,UK,12,2021,53
iPhone 12 Mini,Germany,12,2021,42
iPhone 12 Mini,USA,01,2022,72
iPhone 12 Mini,China,01,2022,93
iPhone 12 Mini,India,01,2022,50
iPhone 12 Mini,UK,01,2022,36
iPhone 12 Mini,Germany,01,2022,28
iPhone 12 Mini,USA,02,2022,65
iPhone 12 Mini,China,02,2022,84
iPhone 12 Mini,India,02,2022,45
iPhone 12 Mini,UK,02,2022,32
iPhone 12 Mini,Germany,02,2022,26
iPhone 12 Mini,USA,03,2022,72
iPhone 12 Mini,China,03,2022,93
iPhone 12 Mini,India,03,2022,50
iPhone 12 Mini,UK,03,2022,36
iPhone 12 Mini,Germany,03,2022,28
iPhone 12 Mini,USA,04,2022,72
iPhone 12 Mini,China,04,2022,93
iPhone 12 Mini,India,04,2022,50
iPhone 12 Mini,UK,04,2022,36
iPhone 12 Mini,Germany,04,2022,28
iPhone 12 Mini,USA,05,2022,69
iPhone 12 Mini,China,05,2022,89
iPhone 12 Mini,India,05,2022,48
iPhone 12 Mini,UK,05,2022,34
iPhone 12 Mini,Germany,05,2022,27
iPhone 12 Mini,USA,06,2022,71
iPhone 12 Mini,China,06,2022,92
iPhone 12 Mini,India,06,2022,49
iPhone 12 Mini,UK,06,2022,35
iPhone 12 Mini,Germany,06,2022,28
iPhone 12 Mini,USA,07,2022,73
iPhone 12 Mini,China,07,2022,94
iPhone 12 Mini,India,07,2022,51
iPhone 12 Mini,UK,07,2022,36
iPhone 12 Mini,Germany,07,2022,29
iPhone 12 Mini,USA,08,2022,72
iPhone 12 Mini,China,08,2022,93
iPhone 12 Mini,India,08,2022,50
iPhone 12 Mini,UK,08,2022,36
iPhone 12 Mini,Germany,08,2022,28
iPhone 12 Mini,USA,09,2022,69
iPhone 12 Mini,China,09,2022,89
iPhone 12 Mini,India,09,2022,48
iPhone 12 Mini,UK,09,2022,34
iPhone 12 Mini,Germany,09,2022,27
iPhone 12 Mini,USA,10,2022,88
iPhone 12 Mini,China,10,2022,114
iPhone 12 Mini,India,10,2022,61
iPhone 12 Mini,UK,10,2022,44
iPhone 12 Mini,Germany,10,2022,35
iPhone 12 Mini,USA,11,2022,93
iPhone 12 Mini,China,11,2022,120
iPhone 12 Mini,India,11,2022,65
iPhone 12 Mini,UK,11,2022,46
iPhone 12 Mini,Germany,11,2022,37
iPhone 12 Mini,USA,12,2022,93
iPhone 12 Mini,China,12,2022,120
iPhone 12 Mini,India,12,2022,65
iPhone 12 Mini,UK,12,2022,46
iPhone 12 Mini,Germany,12,2022,37
iPhone 12 Mini,USA,01,2023,57
iPhone 12 Mini,China,01,2023,74
iPhone 12 Mini,India,01,2023,39
iPhone 12 Mini,UK,01,2023,28
iPhone 12 Mini,Germany,01,2023,22
iPhone 12 Mini,USA,02,2023,52
iPhone 12 Mini,China,02,2023,67
iPhone 12 Mini,India,02,2023,36
iPhone 12 Mini,UK,02,2023,26
iPhone 12 Mini,Germany,02,2023,20
iPhone 12 Mini,USA,03,2023,54
